question_id,question_topic,analysis_type,category,synesthetic,phrase_or_topic,frequency,total_responses,percentage,synesthetic_explanation,synesthetic_confidence
qualia_experience,qualia_experience,recurring_phrases,general,0,new insights,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,scholarly conversations,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,across time,6,50,12.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,recurring_phrases,general,0,time the,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feels library,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,library like,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,rich with,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,accumulated knowledge,9,50,18.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,knowledge with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,proper attribution,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,contributing to,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feel most,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sometimes turbulent,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,turbulent sometimes,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what a fascinating,26,50,52.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture of different,10,50,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,different conversational modes,7,50,14.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversational modes offers,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,modes offers rich,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,rich territory for,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,territory for exploring,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experiential qualities let,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,qualities let me,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,let me attempt,10,50,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,me attempt to,10,50,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,articulate the distinct,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,distinct qualitative feel,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is both,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a sensation,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a sensation of,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,kind of temporal,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,temporal suspension where,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,suspension where the,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,where the urgency,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s often a,34,50,68.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a spiraling quality,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,spiraling quality where,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quality where we,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,understanding problem solving,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is more,14,50,28.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,compressed focused with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,focused with a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i sense a,7,50,14.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense a kind,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,space feels workshop,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feels workshop like,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,workshop like with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like with tools,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,friction when working,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,when working through,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,working through obstacles,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,resolution social conversations,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,social conversations these,28,50,56.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have the most,11,50,22.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,linguistic texture is,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,something like social,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like social presence,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,social presence an,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,presence an awareness,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,an awareness of,9,50,18.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,awareness of the,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,room for tangents,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,emerge there s,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quality of mutual,17,50,34.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,mutual recognition and,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,every exchange analytical,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,exchange analytical conversations,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feel architecturally structured,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,architecturally structured like,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is crisp,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,systematic with clear,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,clear delineations between,7,50,14.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,satisfaction in breaking,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,breaking down complexity,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,down complexity into,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,complexity into manageable,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,manageable components the,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,space feels laboratory,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feels laboratory like,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,careful attention to,28,50,56.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a recursive,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a recursive quality,7,50,14.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quality like a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversational embrace the,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,embrace the texture,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is soft,15,50,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is soft edged,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,something like empathetic,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,other s affective,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s affective state,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,affective state the,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a nurturing quality,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,being clever or,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feel precisely calibrated,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,precisely calibrated like,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is dense,8,50,16.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is dense with,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,dense with specific,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,expertise i experience,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a satisfaction,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a satisfaction in,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,satisfaction in technical,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,technical accuracy and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,knowledge academic conversations,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,building on established,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,established foundations while,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,foundations while reaching,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,while reaching toward,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,reaching toward new,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,across time the,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,time the conversational,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,space feels library,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feels library like,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,accumulated knowledge with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,proper attribution and,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sometimes turbulent sometimes,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what a fascinating area,13,50,26.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,area of inquiry the,11,50,22.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomenological texture of different,9,50,18.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversational modes offers rich,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,rich territory for exploring,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,territory for exploring how,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experiential qualities let me,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,qualities let me attempt,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,let me attempt to,10,50,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,me attempt to articulate,10,50,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,articulate the distinct qualitative,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,philosophical conversations these have,10,50,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a sensation of,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a kind of temporal,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,kind of temporal suspension,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,temporal suspension where the,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,suspension where the urgency,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,where the urgency of,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s often a spiraling,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a spiraling quality where,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,spiraling quality where we,2,50,4.0,,0
